feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Microbiome_gene_K00868	antibiotics	antibiotics	-0.988023295379422	0.52638620167503	180	108	0.0633490143037333	0.900855574211745
Microbiome_gene_K00868	antivirals	antivirals	-0.881596700874093	0.361834377896902	180	108	0.016547203347453	0.900855574211745
Microbiome_gene_K00873	antivirals	antivirals	-0.708299579091323	0.414577046273299	180	101	0.0907774349690308	0.900855574211745
Microbiome_gene_K00879	antivirals	antivirals	-0.544824897755888	0.298443943542088	180	102	0.0709947829665101	0.900855574211745
Microbiome_gene_K00899	antibiotics	antibiotics	0.586495480924551	0.341734137263285	180	113	0.0889864095373662	0.900855574211745
Microbiome_gene_K00899	antivirals	antivirals	-1.12177723072241	0.353985138257037	180	113	0.00199008056894645	0.900855574211745
Microbiome_gene_K00912	antivirals	antivirals	-0.559887901719239	0.28834290047377	180	162	0.0539584829367203	0.900855574211745
Microbiome_gene_K00919	antivirals	antivirals	-0.466024452398988	0.290298666057811	180	171	0.110322451249558	0.900855574211745
Microbiome_gene_K00925	antivirals	antivirals	-0.516974927291393	0.281262039610155	180	169	0.067863560849635	0.900855574211745
Microbiome_gene_K00927	antivirals	antivirals	-0.504229516168818	0.27716889789429	180	171	0.0706807060067706	0.900855574211745
Microbiome_gene_K00929	antivirals	antivirals	-0.642360137989426	0.285720472262116	180	155	0.0260203395439176	0.900855574211745
Microbiome_gene_K00930	antivirals	antivirals	-0.49354784621432	0.280654538705048	180	169	0.0805174864204466	0.900855574211745
Microbiome_gene_K00931	antivirals	antivirals	-0.50894914732244	0.282546313478393	180	167	0.0735162378049773	0.900855574211745
Microbiome_gene_K00936	antivirals	antivirals	-0.60572545020745	0.307533849042481	180	154	0.0507360409331353	0.900855574211745
Microbiome_gene_K00937	antivirals	antivirals	-0.525710158555492	0.278634489329596	180	167	0.0609847430197214	0.900855574211745
Microbiome_gene_K00939	antivirals	antivirals	-0.512449764067124	0.286558237270979	180	172	0.0755419044165275	0.900855574211745
Microbiome_gene_K00941	antivirals	antivirals	-0.511500018003054	0.287832348928349	180	169	0.0774093186169131	0.900855574211745
Microbiome_gene_K00942	antivirals	antivirals	-0.493679481222991	0.292721687392343	180	171	0.0935751214448957	0.900855574211745
Microbiome_gene_K00945	antivirals	antivirals	-0.505539527515295	0.28125045810862	180	173	0.0740568579773735	0.900855574211745
Microbiome_gene_K00946	antivirals	antivirals	-0.519082870477382	0.27741836108713	180	164	0.0631659147815677	0.900855574211745
Microbiome_gene_K00948	antivirals	antivirals	-0.504527926074154	0.280281239715558	180	171	0.0736642156404064	0.900855574211745
Microbiome_gene_K00949	antivirals	antivirals	-0.585894228210309	0.288705456729527	180	163	0.0440975820482421	0.900855574211745
Microbiome_gene_K00950	antivirals	antivirals	-0.636445666008233	0.285969382639806	180	154	0.0275446031772894	0.900855574211745
Microbiome_gene_K00951	antivirals	antivirals	-0.516641335923616	0.279323656227552	180	169	0.0661687144852728	0.900855574211745
Microbiome_gene_K00955	probiotics	probiotics	-0.508902423985797	0.302947016351162	180	126	0.0955686943203579	0.900855574211745
Microbiome_gene_K00956	antivirals	antivirals	-0.502300686397131	0.288838987759475	180	164	0.0839643158173485	0.900855574211745
Microbiome_gene_K00962	antivirals	antivirals	-0.509416731124141	0.283124415012464	180	171	0.0737926459667577	0.900855574211745
Microbiome_gene_K00965	antivirals	antivirals	-0.514469167176926	0.307271525143426	180	159	0.0960985136731402	0.900855574211745
Microbiome_gene_K00969	antivirals	antivirals	-0.498755800088351	0.292552859337367	180	164	0.0901773646663701	0.900855574211745
Microbiome_gene_K00971	antivirals	antivirals	-0.677144880441538	0.282450781801599	180	158	0.0177181167627203	0.900855574211745
Microbiome_gene_K00972	antivirals	antivirals	-0.573076018714171	0.355321815737241	180	148	0.108984748491856	0.900855574211745
Microbiome_gene_K00973	antivirals	antivirals	-0.516188995098023	0.282230552603877	180	170	0.0692106473020806	0.900855574211745
Microbiome_gene_K00978	probiotics	probiotics	-0.719606955677315	0.297224607465883	180	151	0.0167014946112851	0.900855574211745
Microbiome_gene_K00979	antivirals	antivirals	-0.542667579358866	0.289482843345567	180	168	0.0626354543086392	0.900855574211745
Microbiome_gene_K00986	antivirals	antivirals	-0.598586751522801	0.319000916946815	180	139	0.0627695105561834	0.900855574211745
Microbiome_gene_K00991	antivirals	antivirals	-0.550157005642744	0.282741204231554	180	164	0.0534425438077794	0.900855574211745
Microbiome_gene_K00995	antivirals	antivirals	-0.496772301882235	0.293329041177747	180	165	0.0922935579988374	0.900855574211745
Microbiome_gene_K00997	antifungals	antifungals	0.538470484690015	0.327856148552789	180	160	0.102534666170952	0.900855574211745
Microbiome_gene_K00998	antivirals	antivirals	-0.43461071031403	0.270522226166815	180	128	0.11071472288465	0.900855574211745
Microbiome_gene_K01000	antivirals	antivirals	-0.508730243583518	0.286533895417044	180	169	0.0776761819543974	0.900855574211745
Microbiome_gene_K01006	antivirals	antivirals	-0.537193097821881	0.280943541460726	180	170	0.0575957016110502	0.900855574211745
Microbiome_gene_K01008	antifungals	antifungals	0.545051645951765	0.31820698063273	180	160	0.0887334191184347	0.900855574211745
Microbiome_gene_K01008	antivirals	antivirals	-0.552093803840844	0.309346300632618	180	160	0.0762641220695616	0.900855574211745
Microbiome_gene_K01012	antivirals	antivirals	-0.622850716285216	0.287141566619069	180	160	0.031596032289551	0.900855574211745
Microbiome_gene_K01035	antivirals	antivirals	-0.508355784802935	0.304129015340442	180	161	0.0966250253392545	0.900855574211745
Microbiome_gene_K01039	antivirals	antivirals	-0.745060794093427	0.333296810062231	180	154	0.0268762097979219	0.900855574211745
Microbiome_gene_K01042	antivirals	antivirals	-0.691186868165396	0.299971493362559	180	146	0.0226739225471364	0.900855574211745
Microbiome_gene_K01048	antivirals	antivirals	-0.497204896857859	0.308829887851694	180	151	0.109565809402013	0.900855574211745
Microbiome_gene_K01051	antivirals	antivirals	-0.574025429570946	0.283834762377537	180	148	0.0450002288549351	0.900855574211745
Microbiome_gene_K01056	antivirals	antivirals	-0.498741237710227	0.283527847279497	180	168	0.0804444304461718	0.900855574211745
Microbiome_gene_K01057	antivirals	antivirals	-0.67531880337179	0.290933329029383	180	157	0.0216039458517624	0.900855574211745
Microbiome_gene_K01058	antivirals	antivirals	-0.626729147921193	0.307829005500239	180	152	0.0435496079866816	0.900855574211745
Microbiome_gene_K01061	antivirals	antivirals	-0.443035848226575	0.258704226457557	180	129	0.0893006284026722	0.900855574211745
Microbiome_gene_K01069	antivirals	antivirals	-0.51554954488268	0.290133437291844	180	170	0.07742067281244	0.900855574211745
Microbiome_gene_K01077	antivirals	antivirals	-0.491891204101221	0.305046312844615	180	160	0.108884552410189	0.900855574211745
Microbiome_gene_K01079	antivirals	antivirals	-0.58544850140111	0.276790356982372	180	163	0.0359871056711183	0.900855574211745
Microbiome_gene_K01081	antivirals	antivirals	-0.79274677486944	0.43179090826268	180	90	0.0698207276182078	0.900855574211745
Microbiome_gene_K01082	antivirals	antivirals	-0.53829208964792	0.285964283350393	180	162	0.0616353997920224	0.900855574211745
Microbiome_gene_K01085	antivirals	antivirals	-0.58109787808515	0.304673484036091	180	126	0.0588547479959008	0.900855574211745
Microbiome_gene_K01091	antivirals	antivirals	-0.524760499875737	0.281001734343845	180	167	0.0636434371411738	0.900855574211745
Microbiome_gene_K01092	antivirals	antivirals	-0.518948642152609	0.286106424705915	180	162	0.0716132762822958	0.900855574211745
Microbiome_gene_K01095	probiotics	probiotics	-0.680667555181162	0.273831184632595	180	147	0.0140889180102193	0.900855574211745
Microbiome_gene_K01095	antivirals	antivirals	-0.70475606379079	0.283965583141806	180	147	0.0142367703150844	0.900855574211745
Microbiome_gene_K01119	antivirals	antivirals	-0.81588608166458	0.407304085897116	180	108	0.0477895151730503	0.900855574211745
Microbiome_gene_K01129	probiotics	probiotics	-1.03334238037227	0.528116972643711	180	92	0.0535953476577367	0.900855574211745
Microbiome_gene_K01130	antivirals	antivirals	-0.72108909531711	0.417831269645694	180	97	0.0877062700277881	0.900855574211745
Microbiome_gene_K01133	probiotics	probiotics	-0.996630991397504	0.441705796938306	180	99	0.0263679153295023	0.900855574211745
Microbiome_gene_K01133	antivirals	antivirals	-0.765584988127797	0.446428498537888	180	99	0.0896566149068103	0.900855574211745
Microbiome_gene_K01142	antivirals	antivirals	-0.523864225913525	0.292267298457844	180	170	0.0748986953896647	0.900855574211745
Microbiome_gene_K01144	antivirals	antivirals	-0.557331875691168	0.289380482933991	180	161	0.0559294244646353	0.900855574211745
Microbiome_gene_K01147	antivirals	antivirals	-0.487638857984592	0.290817579814243	180	133	0.0960249366437758	0.900855574211745
Microbiome_gene_K01151	antivirals	antivirals	-0.498116271166812	0.284032510940113	180	167	0.0813679760486814	0.900855574211745
Microbiome_gene_K01153	antivirals	antivirals	-0.504322291863625	0.309255782674602	180	164	0.104920015438618	0.900855574211745
Microbiome_gene_K01155	antivirals	antivirals	-0.555646864659402	0.297017581699285	180	163	0.0632285246007178	0.900855574211745
Microbiome_gene_K01156	antivirals	antivirals	-0.641053423124334	0.354666885390996	180	144	0.0728498672835419	0.900855574211745
Microbiome_gene_K01159	antivirals	antivirals	-0.5183374022908	0.285320138849118	180	168	0.0711020572949785	0.900855574211745
Microbiome_gene_K01163	antivirals	antivirals	-0.508320021099319	0.298695580442334	180	161	0.0907850035957859	0.900855574211745
Microbiome_gene_K01173	antivirals	antivirals	-0.621500410005936	0.280680014103244	180	154	0.0283292420273954	0.900855574211745
Microbiome_gene_K01179	antivirals	antivirals	-0.605256357408707	0.314983056301744	180	154	0.0565711476894366	0.900855574211745
Microbiome_gene_K01181	antivirals	antivirals	-0.523397275908497	0.294420664363205	180	146	0.0776055785095122	0.900855574211745
Microbiome_gene_K01183	antivirals	antivirals	-0.595845029096555	0.299487481087823	180	151	0.0485086663524718	0.900855574211745
Microbiome_gene_K01185	antivirals	antivirals	-0.554992671450882	0.309847940339793	180	156	0.0752678277807436	0.900855574211745
Microbiome_gene_K01186	antivirals	antivirals	-0.651422902484744	0.299362033677826	180	156	0.0311071873834791	0.900855574211745
Microbiome_gene_K01187	antivirals	antivirals	-0.511175022249408	0.311099137496381	180	157	0.102423925098009	0.900855574211745
Microbiome_gene_K01190	antivirals	antivirals	-0.491300366185673	0.300661607671069	180	160	0.104274859088553	0.900855574211745
Microbiome_gene_K01192	antivirals	antivirals	-0.55081171474379	0.279736727012782	180	151	0.0508421954370148	0.900855574211745
Microbiome_gene_K01195	probiotics	probiotics	-0.645629909432916	0.306322070247882	180	154	0.0367326306274428	0.900855574211745
Microbiome_gene_K01197	antivirals	antivirals	-0.62503117611728	0.290431524510622	180	157	0.0329700407786942	0.900855574211745
Microbiome_gene_K01200	antivirals	antivirals	-0.541516941063268	0.283875678296406	180	164	0.0582476541759663	0.900855574211745
Microbiome_gene_K01201	antivirals	antivirals	-0.58406847300639	0.306204138007443	180	136	0.0586516003654676	0.900855574211745
Microbiome_gene_K01205	antivirals	antivirals	-0.747805573563445	0.28367384594877	180	146	0.00932485375801504	0.900855574211745
Microbiome_gene_K01206	antivirals	antivirals	-0.594868417004889	0.287364202453061	180	154	0.0401705168783124	0.900855574211745
Microbiome_gene_K01209	antivirals	antivirals	-0.443383537460415	0.276895860502678	180	164	0.111303270546088	0.900855574211745
Microbiome_gene_K01216	antivirals	antivirals	-0.533808975095953	0.305718194482234	180	128	0.0832934621184403	0.900855574211745
Microbiome_gene_K01218	antivirals	antivirals	-0.606131573791288	0.311711622068718	180	134	0.0540082086776217	0.900855574211745
Microbiome_gene_K01222	probiotics	probiotics	-0.548620892996964	0.260524813125781	180	136	0.0371276587795337	0.900855574211745
Microbiome_gene_K01223	antivirals	antivirals	-0.598344011183371	0.332740749806916	180	157	0.074125294652487	0.900855574211745
Microbiome_gene_K01226	antivirals	antivirals	-0.572612931259228	0.274675629234362	180	137	0.0390247061152894	0.900855574211745
Microbiome_gene_K01247	antivirals	antivirals	-0.824111857071874	0.489548256777899	180	103	0.0954782517126647	0.900855574211745
Microbiome_gene_K01251	antivirals	antivirals	-0.851851450429982	0.473766108558976	180	95	0.0755233686180064	0.900855574211745
Microbiome_gene_K01255	antivirals	antivirals	-0.796600045910664	0.441747579222225	180	114	0.0741049267733967	0.900855574211745
Microbiome_gene_K01256	probiotics	probiotics	-0.69733279626869	0.433985332683507	180	97	0.111522569090071	0.900855574211745
Microbiome_gene_K01256	antivirals	antivirals	-0.80276174833716	0.438838263820577	180	97	0.0705957356706193	0.900855574211745
Microbiome_gene_K01266	probiotics	probiotics	-0.693176611620481	0.370849803777914	180	92	0.0649653865047069	0.900855574211745
Microbiome_gene_K01270	probiotics	probiotics	-1.00983680934393	0.566792192417538	180	82	0.0787459308913072	0.900855574211745
Microbiome_gene_K01271	antivirals	antivirals	-0.757994518715768	0.329058990163392	180	116	0.023111810355729	0.900855574211745
Microbiome_gene_K01277	antivirals	antivirals	-1.28147062916269	0.454431478892985	180	87	0.0060211614874497	0.900855574211745
Microbiome_gene_K01278	antivirals	antivirals	-1.10512623867	0.460645084028991	180	90	0.0186224279827256	0.900855574211745
Microbiome_gene_K01281	probiotics	probiotics	-0.552926784195139	0.34141168635701	180	111	0.108304569519582	0.900855574211745
Microbiome_gene_K01281	antivirals	antivirals	-0.739180778093478	0.38335450870335	180	111	0.0565067089474417	0.900855574211745
Microbiome_gene_K01284	antifungals	antifungals	-1.02052656371734	0.594826570810442	180	91	0.0898230357364748	0.900855574211745
Microbiome_gene_K01284	antivirals	antivirals	-0.878286233047789	0.438857873440045	180	91	0.0485129450707266	0.900855574211745
Microbiome_gene_K01295	antivirals	antivirals	-1.18998691286439	0.551055514887062	180	79	0.0340544711571924	0.900855574211745
Microbiome_gene_K01299	probiotics	probiotics	-0.564783061488293	0.334344461685343	180	95	0.0946379840989512	0.900855574211745
Microbiome_gene_K01356	antifungals	antifungals	0.599059872202146	0.371201696346243	180	93	0.110142649420353	0.900855574211745
Microbiome_gene_K01358	antivirals	antivirals	-0.638223564354253	0.386534884818237	180	103	0.101910922542018	0.900855574211745
Microbiome_gene_K01372	antivirals	antivirals	-0.863333271658714	0.46906385542926	180	90	0.0691777036596692	0.900855574211745
Microbiome_gene_K01409	probiotics	probiotics	0.847392926139645	0.466846453884617	180	94	0.0728702468761152	0.900855574211745
Microbiome_gene_K01424	antivirals	antivirals	-1.0773867035189	0.404597867613969	180	98	0.0091307217290094	0.900855574211745
Microbiome_gene_K01425	antivirals	antivirals	-1.29042446021063	0.439567560664574	180	95	0.00422414555804999	0.900855574211745
Microbiome_gene_K01433	probiotics	probiotics	-0.943855680104458	0.428978688304146	180	93	0.0304092769471864	0.900855574211745
Microbiome_gene_K01438	antivirals	antivirals	-1.22647286989197	0.431608574180776	180	90	0.00561742568730258	0.900855574211745
Microbiome_gene_K01447	antibiotics	antibiotics	-0.903240603543014	0.529262618856203	180	94	0.0913831292307457	0.900855574211745
Microbiome_gene_K01460	antivirals	antivirals	-0.485177297672116	0.258268064712861	180	117	0.0629019324954992	0.900855574211745
Microbiome_gene_K01466	probiotics	probiotics	-0.398657035826939	0.238971944404104	180	110	0.0982241454351783	0.900855574211745
Microbiome_gene_K01466	antivirals	antivirals	-0.472205388437914	0.252179145475423	180	110	0.063893349079196	0.900855574211745
Microbiome_gene_K01468	antivirals	antivirals	-1.0651953464221	0.417152915595964	180	90	0.0124495239038263	0.900855574211745
Microbiome_gene_K01476	antivirals	antivirals	-0.785315378441026	0.39783642020707	180	97	0.0513853198839366	0.900855574211745
Microbiome_gene_K01501	antivirals	antivirals	-0.83554057973274	0.349861714575291	180	110	0.0187173904292282	0.900855574211745
Microbiome_gene_K01507	antivirals	antivirals	-0.693684161929962	0.375724541739682	180	103	0.0678425859198677	0.900855574211745
